file,emotion,text,speaker
Ses03F_script02_2_F005,ang,"augie, goddamn it, don't ask me that. you always ask me that. why do you ask me that? i hate it. it's insulting.",Ses03F
Ses03F_script02_2_F006,fru,"look, it's-we just-we're looking at this evening in a different way, both of us. we both have different ideas of it.",Ses03F
Ses03F_script02_2_F007,xxx,it's not like that.,Ses03F
Ses03F_script02_2_F008,fru,"look, augie, we've never seen them. they're never going to come.",Ses03F
Ses03F_script02_2_F009,xxx,twice is as many times as we've tried. that's ever.,Ses03F
Ses03F_script02_2_F010,xxx,"no, we won't.",Ses03F
Ses03F_script02_2_F011,xxx,"it's impossible. it's like waiting around. waiting to see santa claus, you know?",Ses03F
Ses03F_script02_2_F012,ang,like i feel like my whole life i've been just standing on this beach with my hands clasped waiting for these fish to show up and these fish never show up.,Ses03F
Ses03F_script02_2_F013,fru,i do.,Ses03F
Ses03F_script02_2_F014,fru,"look, i did. i always do. but it's like every time i try nothing ever happens.",Ses03F
Ses03F_script02_2_F015,fru,"for god's sake, augie, this is not about fish.",Ses03F
Ses03F_script02_2_F016,sad,do you remember the last time we came here?,Ses03F
Ses03F_script02_2_F017,sad,we thought i was pregnant.,Ses03F
Ses03F_script02_2_F018,sad,you brought a bottle of champagne.,Ses03F
Ses03F_script02_2_F019,hap,we took off our shoes and we danced barefoot in the sand. under the moon.,Ses03F
Ses03F_script02_2_F020,hap,and you whispered so intimately in my ear so i could feel your words.,Ses03F
Ses03F_script02_2_F021,hap,"oh, that moment-that was it.",Ses03F
Ses03F_script02_2_F022,sad,"i told myself finally, this is how happy i'm supposed to be.",Ses03F
Ses03F_script02_2_F023,hap,dancing barefoot in the sand. drinking out of a bottle of champagne.,Ses03F
Ses03F_script02_2_F024,sad,i don't want to remember something.,Ses03F
Ses03F_script02_2_F025,sad,hope for some things.,Ses03F
Ses03F_script02_2_F026,sad,no.,Ses03F
Ses03F_script02_2_F027,sad,no.,Ses03F
Ses03F_script02_2_F028,sad,"no, no.",Ses03F
Ses03F_script02_2_F029,fru,no.,Ses03F
Ses03F_script02_2_F030,fru,no.,Ses03F
Ses03F_script02_2_F031,ang,no.,Ses03F
Ses03F_script02_2_F032,fru,no.,Ses03F
Ses03F_script02_2_F033,fru,i want things to turn out the way that they're supposed to be.,Ses03F
Ses03F_script02_2_F034,fru,this what? what is this? this is nothing.,Ses03F
Ses03F_script02_2_F035,ang,"no, it's not. it's standing on the beach waiting and fighting.",Ses03F
Ses03F_script02_2_F036,sad,things have never turned out anything the way that i thought they would be.,Ses03F
Ses03F_script02_2_F037,xxx,"i mean, this is, this is everything, and it's a lot, but",Ses03F
Ses03F_script02_2_F038,sad,it's not something else. do you know what i'm trying to say?,Ses03F
Ses03F_script02_2_F039,sad,"i know you are, augie, and i know you wanted this evening to be nice, but i can't help thinking of being somewhere else.",Ses03F
Ses03F_script02_2_F040,sad,i didn't say that.,Ses03F
Ses03F_script02_2_F041,fru,"augie, anything i do i'd rather be doing with you.",Ses03F
Ses03F_script02_2_F042,fru,"god, don't you know that? i mean, you're the one that probably wants to be with somebody else. somebody that didn't take herself so seriously, could enjoy herself more.",Ses03F
Ses03F_script02_2_F043,hap,"well, i guess we're just in the wrong spart-spot with the right person.",Ses03F
Ses03F_script02_2_F044,hap,i noticed that. it's beautiful.,Ses03F
Ses03F_script02_2_F045,hap,you can see right over the water.,Ses03F
Ses03F_script02_2_F046,xxx,"god, big old white moon.",Ses03F
Ses03F_script02_2_F047,xxx,you brought refreshments?,Ses03F
Ses03F_script02_2_F048,hap,at least we won't need glasses.,Ses03F
Ses03F_script02_2_F049,xxx,so i was thinking you might be right.,Ses03F
Ses03F_script02_2_F050,hap,maybe this is the right place after all.,Ses03F
Ses03F_script02_2_F051,sad,"i'm sorry, augie.",Ses03F
Ses03F_script02_2_F052,xxx,or not.,Ses03F
Ses03F_script02_2_M000,xxx,so what do you think?,Ses03M
Ses03F_script02_2_M001,neu,about what i was just saying.,Ses03M
Ses03F_script02_2_M002,fru,it certainly is not. it is slightly exaggerated scientific fact.,Ses03M
Ses03F_script02_2_M003,fru,"well, i'm not the only one. look at all these people.",Ses03M
Ses03F_script02_2_M004,fru,are we talking about the same thing?,Ses03M
Ses03F_script02_2_M005,neu,"carla, can i ask you something? don't take this wrong, but are you having your period?",Ses03M
Ses03F_script02_2_M006,fru,"okay, then what's bugging you?",Ses03M
Ses03F_script02_2_M007,fru,"there's nothing to it, alright? we come down here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish, and then they go home and we go home.",Ses03M
Ses03F_script02_2_M008,neu,we're not seeing the grunions?,Ses03M
Ses03F_script02_2_M009,fru,we missed them twice. that's not ever.,Ses03M
Ses03F_script02_2_M010,fru,we'll see them this time.,Ses03M
Ses03F_script02_2_M011,fru,"god, i thought you wanted to see it.",Ses03M
Ses03F_script02_2_M012,fru,it's just fish. nothing to get traumatized over.,Ses03M
Ses03F_script02_2_M013,fru,"i've been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse, and i can't seem to pinpoint it.",Ses03M
Ses03F_script02_2_M014,fru,"you were fine during the phone call from marge. dinner was okay. doing the dishes was no problem. let's see. i took a shower. you were watching the news. you said augie, i think the grunion are running. i said great, let's go. i feel lucky tonight.",Ses03M
Ses03F_script02_2_M015,fru,"and so i'm getting the animals, putting the animals out in the yard. i'm putting on my jacket, getting the car out of the garage-",Ses03M
Ses03F_script02_2_M016,neu,wait a minute. i got it.,Ses03M
Ses03F_script02_2_M017,xxx,"it was driving past the knickerbocker liquor locker, right? you said let's get some champagne, and i said time's-a-wasting or something like that.",Ses03M
Ses03F_script02_2_M018,xxx,"you want this to be like the other time, right? that's it. right?",Ses03M
Ses03F_script02_2_M019,xxx,"right. i got it. of course. listen, do you want to dance?",Ses03M
Ses03F_script02_2_M020,xxx,do you want me to get some champagne?,Ses03M
Ses03F_script02_2_M021,xxx,take off our shoes?,Ses03M
Ses03F_script02_2_M022,fru,what? what? do you want me to breathe in your ear?,Ses03M
Ses03F_script02_2_M023,fru,do you want to get married again? what? what? do you want to get a divorce?,Ses03M
Ses03F_script02_2_M024,fru,a vacation?,Ses03M
Ses03F_script02_2_M025,fru,a new carpet? a poodle?,Ses03M
Ses03F_script02_2_M026,ang,"a-a back rub, some ice cream, a suicide pact. what the hell do you want, carla?",Ses03M
Ses03F_script02_2_M027,fru,"jesus, welcome to the human race.",Ses03M
Ses03F_script02_2_M028,xxx,did you think this is how i thought it was going to turn out? do you think i had some great fantasy down the line? that four years down the line that we'd come to the beach and argue with each other over fish?,Ses03M
Ses03F_script02_2_M029,fru,"no, i was just like you. i thought it was going to be all peaches and roses and everything great. and the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. and oh god.",Ses03M
Ses03F_script02_2_M030,fru,"you know what you get? the jokes on us, baby. because do you know what you get? huh? carla? do you know what you get? you get this.",Ses03M
Ses03F_script02_2_M031,fru,"yes, it is.",Ses03M
Ses03F_script02_2_M032,fru,right.,Ses03M
Ses03F_script02_2_M033,fru,"no, i know. me neither.",Ses03M
Ses03F_script02_2_M034,fru,"well, i'm doing the best i can.",Ses03M
Ses03F_script02_2_M035,fru,"yeah, maybe if you were with someone else too.",Ses03M
Ses03F_script02_2_M036,xxx,"no, i know. but i know i don't make you happy.",Ses03M
Ses03F_script02_2_M037,sur,yeah?,Ses03M
Ses03F_script02_2_M038,hap,"actually now that you mention it, no, i don't.",Ses03M
Ses03F_script02_2_M039,hap,"seemed like a pretty good spot to me. i mean, look at the view of the moon we've got from here.",Ses03M
Ses03F_script02_2_M040,hap,look what we got here.,Ses03M
Ses03F_script02_2_M041,hap,it's not champagne.,Ses03M
Ses03F_script02_2_M042,neu,are you still cold? do you want to go home?,Ses03M
Ses03F_script02_2_M043,neu,shh.,Ses03M
Ses03F_script02_2_M044,hap,if we're very quiet the fish might come.,Ses03M
Ses03F_script02_2_M045,hap,or not.,Ses03M
Ses03F_script03_1_F000,neu,[breathing],Ses03F
Ses03F_script03_1_F001,neu,do you think it's them?,Ses03F
Ses03F_script03_1_F002,fea,"i mean, nobody knows we're here except for freda and she wouldn't ring up.",Ses03F
Ses03F_script03_1_F003,fea,what are we to do?,Ses03F
Ses03F_script03_1_F004,xxx,"yes. now and always, sweet.",Ses03F
Ses03F_script03_1_F005,xxx,it was bound to come sooner or later.,Ses03F
Ses03F_script03_1_F006,xxx,"[laughter] god, it sent shivers up my spine.",Ses03F
Ses03F_script03_1_F007,xxx,"um terrible thing is one can't stay happy. well, it's true. i mean, the whole business is a very poor joke.",Ses03F
Ses03F_script03_1_F008,xxx,"yes, meaning just that.",Ses03F
Ses03F_script03_1_F009,hap,don't laugh at me. i'm serious.,Ses03F
Ses03F_script03_1_F010,xxx,who's they?,Ses03F
Ses03F_script03_1_F011,xxx,"well, if i laugh at everything i'm going to have to laugh at us too.",Ses03F
Ses03F_script03_1_F012,xxx,"so how long is it going to last? this ludicrous, overbearing love of ours?",Ses03F
Ses03F_script03_1_F013,xxx,shall we always want to bicker and fight?,Ses03F
Ses03F_script03_1_F014,sad,"oh dear, well, shall we want that?",Ses03F
Ses03F_script03_1_F015,sad,"well, what if happens if one of us is to die? does the one that's left still laugh?",Ses03F
Ses03F_script03_1_F016,xxx,"well, that's serious enough.",Ses03F
Ses03F_script03_1_F017,xxx,"darling, i believe you're talking nonsense.",Ses03F
Ses03F_script03_1_F018,xxx,"elliott, worms don't pop.",Ses03F
Ses03F_script03_1_F019,hap,"thank you, dear. the same applies to you. except that if i ever so much as catch you looking at another woman i'll kill you.",Ses03F
Ses03F_script03_1_F020,xxx,which particular one?,Ses03F
Ses03F_script03_1_F021,hap,oh charles. that was his name. charles. he did wiggle so beautifully.,Ses03F
Ses03F_script03_1_F022,xxx,i know you did. you threw it out the window and into the grand canal. i don't think i'll ever forgive you for that.,Ses03F
Ses03F_script03_1_F023,xxx,it went on intermittently for days.,Ses03F
Ses03F_script03_1_F024,xxx,"well, i burnt a hole in my comb too, and all the towels in the bathroom. [laughter].",Ses03F
Ses03F_script03_1_F025,hap,yeah. and that was the first time you ever hit me.,Ses03F
Ses03F_script03_1_F026,hap,the manager came in and found us rolling on the floor and biting and scratching like panthers. [laughter],Ses03F
Ses03F_script03_1_F027,hap,i know. oh man. couldn't believe it.,Ses03F
Ses03F_script03_1_F028,xxx,"yeah, and very much sillier.",Ses03F
Ses03F_script03_1_M000,xxx,oh.,Ses03M
Ses03F_script03_1_M001,xxx,good god.,Ses03M
Ses03F_script03_1_M002,xxx,i wonder.,Ses03M
Ses03F_script03_1_M003,xxx,it must be them then.,Ses03M
Ses03F_script03_1_M004,neu,"we're all right, aren't we darling? whatever happens.",Ses03M
Ses03F_script03_1_M005,neu,then i don't care.,Ses03M
Ses03F_script03_1_M006,xxx,"hello? hello? what? ugh, wrong number.",Ses03M
Ses03F_script03_1_M007,hap,"things that should matter dreadfully don't seem to matter at all when one's happy, do they?",Ses03M
Ses03F_script03_1_M008,xxx,"ooh darling, don't say that.",Ses03M
Ses03F_script03_1_M009,xxx,"you mean that sacred and beautiful thing, love?",Ses03M
Ses03F_script03_1_M010,xxx,what does it all mean? that's what i ask myself in my quest for ultimate truth. what does it all mean?,Ses03M
Ses03F_script03_1_M011,hap,"[laughter]. you mustn't be serious, my dear one, that's what they want.",Ses03M
Ses03F_script03_1_M012,xxx,all the futile moralists who try to make life unbearable. laugh at them. be flippant. laugh at all the sacred shibboleths. flippancy brings out the acid in their damn sweetness and light.,Ses03M
Ses03F_script03_1_M013,hap,"ooh, certainly you must. we're figures of fun, all right.",Ses03M
Ses03F_script03_1_M014,xxx,who knows?,Ses03M
Ses03F_script03_1_M015,xxx,no. the fire will fade along with our passion.,Ses03M
Ses03F_script03_1_M016,xxx,depends on how well we play it.,Ses03M
Ses03F_script03_1_M017,xxx,"yes, yes. yes, he must with all his might.",Ses03M
Ses03F_script03_1_M018,xxx,"no. no, it isn't. death's very laughable. a cunning little mystery. all done with mirrors.",Ses03M
Ses03F_script03_1_M019,xxx,so is everyone else in the long run. let's be superficial and pity the poor philosophers.,Ses03M
Ses03F_script03_1_M020,hap,"let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. let's savor the delight of the moment. come, kiss me darling, before worms pop in and out of your eye sockets.",Ses03M
Ses03F_script03_1_M021,xxx,"i don't care what you do, see? as long-you can paint yourself bright green all over and dance naked in the place vendome and rush off madly with all the men in the world and i shan't say a word as long as you love me best.",Ses03M
Ses03F_script03_1_M022,hap,remember that awful scene we had in venice?,Ses03M
Ses03F_script03_1_M023,xxx,the one when you bought that little painted wooden snake in the piazza and put it in my bed.,Ses03M
Ses03F_script03_1_M024,xxx,horrible little thing. i hated it.,Ses03M
Ses03F_script03_1_M025,xxx,how long did that row last?,Ses03M
Ses03F_script03_1_M026,xxx,the worst one was in cannes when your-your curling iron burnt a hole in my dressing gown.,Ses03M
Ses03F_script03_1_M027,hap,"that was a rouser, wasn't it?",Ses03M
Ses03F_script03_1_M028,xxx,i didn't hit you very hard.,Ses03M
Ses03F_script03_1_M029,xxx,"oh, i will never forget his face. ooh-rah [laughter].",Ses03M
Ses03F_script03_1_M030,xxx,we were very much younger then.,Ses03M
Ses03F_script03_1_M031,xxx,"oh, the real cause of that row was peter burden.",Ses03M
Ses03F_script03_2_F000,xxx,you knew there was nothing in that.,Ses03F
Ses03F_script03_2_F001,xxx,presents? it was only a small trivial little broach.,Ses03F
Ses03F_script03_2_F002,xxx,not at all. it was very pretty. and i wear it all the time. i still have it.,Ses03F
Ses03F_script03_2_F003,xxx,"no, i didn't. you made that up all in your jealous imagination.",Ses03F
Ses03F_script03_2_F004,neu,"just a little perhaps, but it was nothing serious.",Ses03F
Ses03F_script03_2_F005,xxx,"well, what of it?",Ses03F
Ses03F_script03_2_F006,xxx,"oh come on, it gave him a lot of pleasure and it didn't harm me.",Ses03F
Ses03F_script03_2_F007,xxx,"well, if you hadn't been so suspicious and nosey you'd have never known anything about it.",Ses03F
Ses03F_script03_2_F008,neu,"well, it's true.",Ses03F
Ses03F_script03_2_F009,xxx,"i definitely, most definitely am.",Ses03F
Ses03F_script03_2_F010,xxx,"no, thanks.",Ses03F
Ses03F_script03_2_F011,xxx,i don't see why you want it; you've already had two glasses.,Ses03F
Ses03F_script03_2_F012,xxx,i don't see what's the point of going on and on about something like this.,Ses03F
Ses03F_script03_2_F013,neu,it's become a habit with you.,Ses03F
Ses03F_script03_2_F014,ang,don't be so stupid.,Ses03F
